file,line_number,original_line,japanese_text,english_text,french_translation,status,notes
Update/hiruconsole_005.txt,1805,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hiruconsole_005.txt,1807,"	OutputLine(NULL, ""「あぁああぁ、レナぁ！！"",
			NULL, ""\""Ahhhh, Renaaa!!"", Line_WaitForInput);",「あぁああぁ、レナぁ！！,"""Ahhhh, Renaaa!!",,todo,
Update/hiruconsole_005.txt,1810,"	OutputLine(NULL, ""　お、いいところに立っているのは詩音！！"",
			NULL, "" Oh, Shion, perfect timing!!"", Line_WaitForInput);",　お、いいところに立っているのは詩音！！," Oh, Shion, perfect timing!!",,todo,
Update/hiruconsole_005.txt,1813,"	OutputLine(NULL, ""　レナを行かせるな、引き止めろぉおぉ！！」"",
			NULL, "" Don't let Rena leave! Stop her!!\"""", Line_Normal);",　レナを行かせるな、引き止めろぉおぉ！！」," Don't let Rena leave! Stop her!!""",,todo,
Update/hiruconsole_005.txt,1823,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>詩音</color>"", NULL, ""<color=#5ec69a>Shion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>詩音</color>,<color=#5ec69a>Shion</color>,,todo,
Update/hiruconsole_005.txt,1825,"	OutputLine(NULL, ""「む、無理ですよぉおおぉ！！"",
			NULL, ""\""I can't do that!!"", Line_WaitForInput);",「む、無理ですよぉおおぉ！！,"""I can't do that!!",,todo,
Update/hiruconsole_005.txt,1828,"	OutputLine(NULL, ""　さっきお姉が大変な目にあってたじゃないですかぁあぁ！！」"",
			NULL, "" Sis, we saw what she did to you just now!!\"""", Line_Normal);",　さっきお姉が大変な目にあってたじゃないですかぁあぁ！！」," Sis, we saw what she did to you just now!!""",,todo,
Update/hiruconsole_005.txt,1836,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/hiruconsole_005.txt,1838,"	OutputLine(NULL, ""「……確かに、今のレナが相手じゃ部活メンバー総掛かりでも無理そうなのです」"",
			NULL, ""\""...It does seem impossible even for all the club members at once to defeat her.\"""", Line_Normal);",「……確かに、今のレナが相手じゃ部活メンバー総掛かりでも無理そうなのです」,"""...It does seem impossible even for all the club members at once to defeat her.""",,todo,
Update/hiruconsole_005.txt,1845,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hiruconsole_005.txt,1847,"	OutputLine(NULL, ""「だからってまずい！！"",
			NULL, ""\""We still can't let this happen!!"", Line_WaitForInput);",「だからってまずい！！,"""We still can't let this happen!!",,todo,
Update/hiruconsole_005.txt,1850,"	OutputLine(NULL, ""　沙都子ッ！！」"",
			NULL, "" Satoko!!\"""", Line_Normal);",　沙都子ッ！！」," Satoko!!""",,todo,
Update/hiruconsole_005.txt,1859,"	OutputLine(NULL, ""魅音が指をバチンと鳴らすと、沙都子の手元に天井から一本の紐が垂れてくる。"",
			NULL, ""Mion snapped her fingers, and a single string dropped down from the ceiling, ending up in Satoko's hands."", Line_Normal);",魅音が指をバチンと鳴らすと、沙都子の手元に天井から一本の紐が垂れてくる。,"Mion snapped her fingers, and a single string dropped down from the ceiling, ending up in Satoko's hands.",,todo,
Update/hiruconsole_005.txt,1866,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hiruconsole_005.txt,1868,"	OutputLine(NULL, ""「あいあいさーですわぁ！！"",
			NULL, ""\""Oh, aye aye, sir!!"", Line_WaitForInput);",「あいあいさーですわぁ！！,"""Oh, aye aye, sir!!",,todo,
Update/hiruconsole_005.txt,1871,"	OutputLine(NULL, ""　そおれッ！！」"",
			NULL, "" Take this!!\"""", Line_Normal);",　そおれッ！！」," Take this!!""",,todo,
Update/hiruconsole_005.txt,1880,"	OutputLine(NULL, ""それを勢いよく引いた時！　昇降口へ駆けて行くレナの足元にビーンと縄跳びが張られる仕掛けが作動する！"",
			NULL, ""Satoko yanked it! And that was when the jump-rope trap sprung into action near Rena's feet as she ran for the school entrance!"", Line_Normal);",それを勢いよく引いた時！　昇降口へ駆けて行くレナの足元にビーンと縄跳びが張られる仕掛けが作動する！,Satoko yanked it! And that was when the jump-rope trap sprung into action near Rena's feet as she ran for the school entrance!,,todo,
Update/hiruconsole_005.txt,1887,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hiruconsole_005.txt,1889,"	OutputLine(NULL, ""「とりあえず転ばせて、その上からみんなで圧殺するんですのよ！！」"",
			NULL, ""\""First we'll make her trip, and then we'll all pile on her!!\"""", Line_Normal);",「とりあえず転ばせて、その上からみんなで圧殺するんですのよ！！」,"""First we'll make her trip, and then we'll all pile on her!!""",,todo,
Update/hiruconsole_005.txt,1902,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hiruconsole_005.txt,1904,"	OutputLine(NULL, ""「ふぎゃッ？！」"",
			NULL, ""\""Fugyah?!\"""", Line_Normal);",「ふぎゃッ？！」,"""Fugyah?!""",,todo,
Update/hiruconsole_005.txt,1910,"	OutputLine(NULL, ""が、沙都子が言い終わる前に縄跳びが千切れたすごい音がした。……ナイロン製の縄跳びを引き千切るって、どういう怪力なんだろう…。"",
			NULL, ""But before Satoko could finish, the jump rope tore with a loud ripping noise. ...What superhuman strength to tear apart a nylon jump rope like that..."", Line_Normal);",が、沙都子が言い終わる前に縄跳びが千切れたすごい音がした。……ナイロン製の縄跳びを引き千切るって、どういう怪力なんだろう…。,"But before Satoko could finish, the jump rope tore with a loud ripping noise. ...What superhuman strength to tear apart a nylon jump rope like that...",,todo,
Update/hiruconsole_005.txt,1919,"	OutputLine(NULL, ""縄跳び如きではレナを静止できず、もはや下駄箱で靴を履き替えている！"",
			NULL, ""A mere jump rope was unable to stop Rena, and now she was already changing into her outdoor shoes at the shoe cubbies!"", Line_Normal);",縄跳び如きではレナを静止できず、もはや下駄箱で靴を履き替えている！,"A mere jump rope was unable to stop Rena, and now she was already changing into her outdoor shoes at the shoe cubbies!",,todo,
Update/hiruconsole_005.txt,1926,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#68aee5>知恵</color>"", NULL, ""<color=#68aee5>Chie</color>"", NULL, Line_ContinueAfterTyping); }",<color=#68aee5>知恵</color>,<color=#68aee5>Chie</color>,,todo,
Update/hiruconsole_005.txt,1928,"	OutputLine(NULL, ""「こぉら！！"",
			NULL, ""\""Hey!!"", Line_WaitForInput);",「こぉら！！,"""Hey!!",,todo,
Update/hiruconsole_005.txt,1931,"	OutputLine(NULL, ""　廊下を走っちゃいけません！！」"",
			NULL, "" No running in the halls!!\"""", Line_Normal);",　廊下を走っちゃいけません！！」," No running in the halls!!""",,todo,
Update/hiruconsole_005.txt,1941,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#f0953d>レナ</color>"", NULL, ""<color=#f0953d>Rena</color>"", NULL, Line_ContinueAfterTyping); }",<color=#f0953d>レナ</color>,<color=#f0953d>Rena</color>,,todo,
Update/hiruconsole_005.txt,1943,"	OutputLine(NULL, ""「先生ごめんなさい、今日は早退します～～！！"",
			NULL, ""\""Sensei, I'm sorry, I'm going home early today~~!!"", Line_WaitForInput);",「先生ごめんなさい、今日は早退します～～！！,"""Sensei, I'm sorry, I'm going home early today~~!!",,todo,
Update/hiruconsole_005.txt,1946,"	OutputLine(NULL, ""　披露宴には呼びますからね！"",
			NULL, "" I'll invite you to the wedding reception!"", Line_WaitForInput);",　披露宴には呼びますからね！, I'll invite you to the wedding reception!,,todo,
Update/hiruconsole_005.txt,1949,"	OutputLine(NULL, ""　はぅ～！！」"",
			NULL, "" Hau~!!\"""", Line_Normal);",　はぅ～！！」," Hau~!!""",,todo,
Update/hiruconsole_005.txt,1958,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#68aee5>知恵</color>"", NULL, ""<color=#68aee5>Chie</color>"", NULL, Line_ContinueAfterTyping); }",<color=#68aee5>知恵</color>,<color=#68aee5>Chie</color>,,todo,
Update/hiruconsole_005.txt,1960,"	OutputLine(NULL, ""「は、はぁ？！"",
			NULL, ""\""Wh-What?!"", Line_WaitForInput);",「は、はぁ？！,"""Wh-What?!",,todo,
Update/hiruconsole_005.txt,1963,"	OutputLine(NULL, ""　……ってお待ちなさい！"",
			NULL, "" ...Hey, stop!"", Line_WaitForInput);",　……ってお待ちなさい！," ...Hey, stop!",,todo,
Update/hiruconsole_005.txt,1966,"	OutputLine(NULL, ""　ううぅ、教え子に先を越されたくなかった…！」"",
			NULL, "" *moan* How did I let a student get ahead of me...?!\"""", Line_Normal);",　ううぅ、教え子に先を越されたくなかった…！」," *moan* How did I let a student get ahead of me...?!""",,todo,
Update/hiruconsole_005.txt,1975,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hiruconsole_005.txt,1977,"	OutputLine(NULL, ""「って、そこ落ち込むトコ違いますから！！」"",
			NULL, ""\""Wait, that's what you're upset about?!\"""", Line_Normal);",「って、そこ落ち込むトコ違いますから！！」,"""Wait, that's what you're upset about?!""",,todo,
Update/hiruconsole_005.txt,1984,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#5ec69a>魅音</color>"", NULL, ""<color=#5ec69a>Mion</color>"", NULL, Line_ContinueAfterTyping); }",<color=#5ec69a>魅音</color>,<color=#5ec69a>Mion</color>,,todo,
Update/hiruconsole_005.txt,1986,"	OutputLine(NULL, ""「わ、私たちも早退します！"",
			NULL, ""\""W-We're leaving early too!"", Line_WaitForInput);",「わ、私たちも早退します！,"""W-We're leaving early too!",,todo,
Update/hiruconsole_005.txt,1989,"	OutputLine(NULL, ""　とにかくレナより先に富竹さんを見つけて白い勾玉を奪おう！」"",
			NULL, "" We have to find Tomitake-san before Rena does and get our hands on the white magatama!\"""", Line_Normal);",　とにかくレナより先に富竹さんを見つけて白い勾玉を奪おう！」," We have to find Tomitake-san before Rena does and get our hands on the white magatama!""",,todo,
Update/hiruconsole_005.txt,1996,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#956f6e>圭一</color>"", NULL, ""<color=#956f6e>Keiichi</color>"", NULL, Line_ContinueAfterTyping); }",<color=#956f6e>圭一</color>,<color=#956f6e>Keiichi</color>,,todo,
Update/hiruconsole_005.txt,1998,"	OutputLine(NULL, ""「それしかねぇな！"",
			NULL, ""\""That's our only option!"", Line_WaitForInput);",「それしかねぇな！,"""That's our only option!",,todo,
Update/hiruconsole_005.txt,2001,"	OutputLine(NULL, ""　富竹さんのいそうなところを捜そう！！」"",
			NULL, "" Let's search for places Tomitake-san might be!!\"""", Line_Normal);",　富竹さんのいそうなところを捜そう！！」," Let's search for places Tomitake-san might be!!""",,todo,
Update/hiruconsole_005.txt,2011,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#fcdb77>沙都子</color>"", NULL, ""<color=#fcdb77>Satoko</color>"", NULL, Line_ContinueAfterTyping); }",<color=#fcdb77>沙都子</color>,<color=#fcdb77>Satoko</color>,,todo,
Update/hiruconsole_005.txt,2013,"	OutputLine(NULL, ""「…梨花ぁ！"",
			NULL, ""\""...Rikaaa!"", Line_WaitForInput);",「…梨花ぁ！,"""...Rikaaa!",,todo,
Update/hiruconsole_005.txt,2016,"	OutputLine(NULL, ""　あなたのインチキ妖気探知機で富竹さんを探し出してくださいませ！」"",
			NULL, "" Look for Tomitake-san using your bogus ghost energy radar!\"""", Line_Normal);",　あなたのインチキ妖気探知機で富竹さんを探し出してくださいませ！」," Look for Tomitake-san using your bogus ghost energy radar!""",,todo,
Update/hiruconsole_005.txt,2023,"	if (GetGlobalFlag(GADVMode)) { OutputLine(""<color=#6972c1>梨花</color>"", NULL, ""<color=#6972c1>Rika</color>"", NULL, Line_ContinueAfterTyping); }",<color=#6972c1>梨花</color>,<color=#6972c1>Rika</color>,,todo,
Update/hiruconsole_005.txt,2025,"	OutputLine(NULL, ""「…みぃ、その語呂がとっても嫌な感じですが、…この方向は、古手神社なのです！"",
			NULL, ""\""...Meep, I really don't like the sound of that name... but he should be that way, toward the Furude Shrine!"", Line_WaitForInput);",「…みぃ、その語呂がとっても嫌な感じですが、…この方向は、古手神社なのです！,"""...Meep, I really don't like the sound of that name... but he should be that way, toward the Furude Shrine!",,todo,
Update/hiruconsole_005.txt,2028,"	OutputLine(NULL, ""　富竹は昨日撮影に来ると言っていましたから、たぶん境内だと思いますです！"",
			NULL, "" Yesterday Tomitake said he was coming over to take photos, so I bet he's in the shrine grounds. "", GetGlobalFlag(GLinemodeSp));",　富竹は昨日撮影に来ると言っていましたから、たぶん境内だと思いますです！," Yesterday Tomitake said he was coming over to take photos, so I bet he's in the shrine grounds. ",,todo,
